X,Y,OBJECTID,ASSET_ADDR,ASSET_NAME,OPA_ADDR,SITE_NAME,SITE_CODE,SHAREBLDG_ASSETID,ASSET_ID,SHAREBLDG_NOTE,ASSET_GROUP1,ASSET_GROUP2,ASSET_TYPE,ASSET_SUBTYPE1,ASSET_SUBTYPE2,BUILDINGID,SECONDARYSITE_ID,PRIMARYSITE_ID,ASSET_SUBT1_DESC,CITYOWNED,CITYUSE_DESC,OCCUPANT,MAINTAINEDBY,OPA_ID,OPA_OWNER,SITE_ACRES,SERVING_TYPE,EDITNOTE1,EDITDATE,EDITSOURCE,EDITOR,NOT_PUBLIC,STATUS
-75.2159127673204,39.9661309395771,766,743-81 N 48TH ST,Mill Creek Playground Play Equipment,743-81 N 48TH ST,Mill Creek Playground,,,2503,,A11,A11.3,B2,C42,,,,4302,Playground Equipment,Y,Owned,Public use,PPR,783708000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2130598764898,39.9909269724571,767,2000 BELMONT MANSION DR,Belmont Mansion Building,,West Fairmount Park,17005E,,1029,,A11,,B1,C21,,1511550,,4440,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2120755021377,40.0287158940058,768,5822-24 RIDGE AVE,Kendrick Recreation Center Fields,5822-24 RIDGE AVE,Kendrick Recreation Center,,,2395,,A11,A11.3,B3,C87,,,,4252,Baseball Field,Y,Owned,Public use,PPR,784377900,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2109595685703,39.9377210693132,769,5014 GRAYS AVE,Garage 290,5014 GRAYS AVE,Coxe Park Playground & Garage 290,25413E,128,255,Bartram Services Building,A15,,B1,C17,,1447551,,10181885,Garage\Maintenance Building,Y,Owned,FLEET,STREETS,783181200,CITY OF PHILA,4.2905879,M,SQFT is for Fleet shop/garage only,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.151467943311,39.9335085717287,770,400 WASHINGTON AVE,Sacks Playground Pool,400 WASHINGTON AVE,Sacks Playground,,,2636,,A11,A11.3,B4,C46,,,,4376,Pool,Y,Owned,PPR,PPR,781422700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2093233459772,40.0778262114884,771,8711 GERMANTOWN AVE,Library Branch - Chestnut Hill,8711 GERMANTOWN AVE,Library Branch - Chestnut Hill,52006E,,585,,A8,,B1,C25,,1107411,,10388598,Library Branch,Y,Owned,LIBRARY,LIBRARY,784167800,CITY OF PHILA,0.46568,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.2049388093847,39.9662496268437,772,4030-60 BROWN ST,Belmont School,4030-60 BROWN ST,Belmont School,,,2923,,A11,A11.2,B3,C36,,,,4056,Neighborhood Park,Y,Owned,City School,City School,783065600,SCHOOL DISTRICT OF PHILA,0.67399102,C,,2012/08/28 00:00:00+00,PPR Data - PPR's Chris Park PPR Doesn't maintain,tl,N,A
-75.200197314222,39.961243368067,773,3901 WARREN ST,Warren Street,3901 WARREN ST,Warren Street,16609E,,488,,A11,A11.2,B3,C31,,,,10476526,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,241136710,CITY OF PHILA,0.02652199,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2013166576871,39.9659029490012,774,714 N 39TH ST,39th & Olive Playground Basketball Court,700-14 N 39TH ST,39th & Olive Playground,,,2012,,A11,A11.3,B2,C4,,,,4014,Basketball Court,Y,Owned,Public use,PPR,783656600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.191339649517,39.9745131021484,775,"KELLY DR, SOUTH OF THE GIRARD AVE BRIDGE",Ellen Phillips Samuel Memorial,,East Fairmount Park,,,3193,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1898875894523,39.9966133325316,776,STRAWBERRY MANSION DR,Robin Hood Dell East Building,,East Fairmount Park,16524E,,1038,,A11,,B1,C21,,1221816,,4145,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1911432871344,40.0589626680323,777,7142-44 GERMANTOWN AVE,Parking Lot - 7142 Germantown Ave,7142-44 GERMANTOWN AVE,Parking Lot - 7142 Germantown Ave,20451E,,603,,A17,,B3,C39,,,,10498031,Parking Lot,Y,Owned,Public use,PPA,784166401,CITY OF PHILA,0.70833331,C,,2011/06/21 00:00:00+00,PPA doc to PCPC,,N,A
-75.187081531682,39.9694421411812,778,5 JOHN B KELLY DR,Boat Cover (Bachelors Barge) 2,,East Fairmount Park,,,2833,,A11,,B4,C40,,1517060,,4145,Pavilion\Shelter,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1870189571585,40.0089931422393,779,3500 CRAWFORD ST,Mcdevitt Recreation Center Tennis Court,3500 CRAWFORD ST,Mcdevitt Recreation Center,,,2486,,A11,A11.3,B2,C67,,,,4295,Tennis Court,Y,Owned,Public use,PPR,785128110,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1696816370781,40.0642342895918,780,7701 MANSFIELD AVE,Finley Recreation Center Tennis Court,7701 MANSFIELD AVE,Finley Recreation Center,,,2225,,A11,A11.3,B2,C67,,,,4156,Tennis Court,Y,Owned,Public use,PPR,784230300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1626408761807,39.9317316092531,781,1430 E PASSYUNK AVE,South Philadelphia Older Adult Center Bocci Court,1430 E PASSYUNK AVE,South Philadelphia Older Adult Center,,,2895,,A11,A11.3,B2,C6,,1364859,,4397,Bocci Court,Y,Owned,Public use,PPR,781357100,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1627774798617,39.9425251884661,782,1221-23 BAINBRIDGE ST,Supportive Housing - Bainbridge,1221-23 BAINBRIDGE ST,Supportive Housing - Bainbridge,,,3024,,A7,,B1,C22,,1425411,,101254616,Housing\Group Quarters,N,Lessee,OSH,Lessor,881002301,BAINBRIDGE PROPERTIES LLC,,C,Replaces 1211 Bainbridge in Dec 2013. No geo point for 1211.,2013/09/17 00:00:00+00,,mw,N,A
-75.1605036077371,39.9522203067213,783,1201 MARKET ST,Market Street Transit Concourse East,1201 MARKET ST,Market East Transit Concourse,20251E ,,2969,,A17,,B4,C71,,1502851,,104658,Transit Station,N,Lessee,"SEPTA, City",,883704500,PHILADELPHIA MARKET,,C,Other Publicly Owned,2012/09/11 00:00:00+00,PPR Data,mw,N,A
-75.1555764399458,39.938587037764,784,719-35 CHRISTIAN ST,Parking Lot - 719-35 Christian,719-35 CHRISTIAN ST,Parking Lot - 719-35 Christian,20411E,,204,,A17,,B3,C39,,,,10470863,Parking Lot,Y,Owned,Public use,PPA,781396500,CITY OF PHILA,0.36572542,C,,2011/06/21 00:00:00+00,PPA doc to PCPC,,N,A
-75.1325414452409,39.9748200753402,785,1701-21 FRANKFORD AVE,Palmer Park,1701-21 FRANKFORD AVE,Palmer Park,17433E,,1171,,A11,A11.2,B3,C36,,,,4337,Neighborhood Park,Y,Owned,Public use,PPR,781093600,CITY OF PHILA,0.82025498,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1282003009142,39.9835108247005,786,2024-40 E HAGERT ST,Hagert Playground,2024-40 E HAGERT ST,Hagert Playground,16310E,,847,,A11,A11.3,B3,C50,D11,,,4199,Recreation Center,Y,Owned,Public use,PPR,786167000,CITY OF PHILA,0.489755,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1164568948217,39.9860607880612,787,2226 E AUBURN ST,Trenton & Auburn Playground,2226 E AUBURN ST,Trenton & Auburn Playground,16592E,,583,,A11,A11.3,B3,C50,D11,,,4417,Recreation Center,Y,Owned,Public use,PPR,252057905,CITY OF PHILA,0.81591397,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1096300176922,40.0166687782205,788,4501 G ST,Former Harrowgate Transfer Station,4501 G ST,Former Harrowgate Transfer Station,12713E,,870,,A10,,B1,C70,,,,10500734,Transfer Station,Y,Owned,Vacant,Vacant,785202600,CITY OF PHILA,1.16122603,M,<Null>,2012/05/30 00:00:00+00,Dept per MDO request,mw,N,I
-75.1101432094339,40.033604120895,789,5153 E TABOR RD,Garland and Bingham Playground Tennis Court,5153 E TABOR RD,Garland and Bingham Playground,,,2270,,A11,A11.3,B2,C67,,,,4406,Tennis Court,Y,Owned,Public use,PPR,351324201,CITY OF PHILADELPHIA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1043384348575,40.0148095026471,790,1101 E CAYUGA ST,Ferko Playground,1101 E CAYUGA ST,Ferko Playground,,,1854,,A11,A11.3,B3,C50,D18,,0158,4406,Recreation Center,Y,Lessor,Juniata Boys and Girls Club,PPR,786066700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0542516838162,40.0259923777472,791,4301 LEVICK ST,Roosevelt Playground Street Hockey Court,4301 LEVICK ST,Roosevelt Playground,,,2616,,A11,A11.3,B2,C88,,,,4373,Street Hockey Court\Rink,Y,Owned,Public use,PPR,786305000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.0034362481582,40.0486411790595,792,9050 TORRESDALE AVE,Trumbette Playground Basketball Court,9050 TORRESDALE AVE,Trumbette Playground,,,2718,,A11,A11.3,B2,C4,,,,4419,Basketball Court,Y,Owned,Public use,PPR,786537600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1659306954329,40.0021139000248,793,3101-27 N 22ND ST,Panati Playground Building,3101-27 N 22ND ST,Panati Playground,16478E,,1041,,A11,A11.3,B3,C50,D11,1192751,,4340,Recreation Center,Y,Owned,PPR,PPR,785734200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1658823968841,39.9154030314415,794,1032 MOLLBORE TER,Mollbore Terrace & 11th,1032 MOLLBORE TER,Mollbore Terrace & 11th St,16434E,,431,,A11,A11.2,B3,C31,,,,10504905,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,781283800,CITY OF PHILA,0.47485399,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1813210145895,39.8990270252504,795,3500 S BROAD ST,FDR Rest Rooms,3500 S BROAD ST,FDR Park & Golf Course,,,1373,,A11,,B1,C55,,1384921,,4177,Restrooms,Y,Owned,Public use,PPR,782027800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1835696156242,39.9045321231706,796,1954 PATTISON AVE,FDR Golf Course Clubhouse,1954 PATTISON AVE,FDR Park & Golf Course,,,641,,A11,,B1,C10,D20,1403883,0163,4177,Concessions\Retail\Cafe,Y,Owned,PPR,PPR,782418800,CITY OF PHILA,185.97688293,M,,2011/06/21 00:00:00+00,,mw,N,I
-75.1810120215515,39.9059714414833,797,1900 PATTISON AVE,American-Swedish Historical Museum,3500 S BROAD ST,FDR Park & Golf Course,17705E,,951,,A18,,B1,C35,D32,1420201,,4177,Museum,Y,Lessor,American-Swedish Historical Museum,PPR,782027800,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1791396287501,40.047512839446,798,100-70 E JOHNSON ST,Daniel E Rumph II Recreation Center Basketball Court,100-70 E JOHNSON ST,Mallery Playground,,,2624,,A11,A11.3,B2,C4,,,,4275,Basketball Court,Y,Owned,Public use,PPR,784202000,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1738305559262,39.9383647684396,799,1800 WASHINGTON AVE,Chew Playground Athletic Field,1800 WASHINGTON AVE,Chew Playground,,,2106,,A11,A11.3,B3,C3,,,,4088,Athletic Field\Soccer Field,Y,Owned,Public use,PPR,782611010,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1710399465415,39.9594642301894,800,1901 VINE ST,Central Library,1901 VINE ST,Central Free Library,52100E,,321,,A8,,B1,C26,,1055840,,10201345,Library Central,Y,Owned,LIBRARY,LIBRARY,782598210,CITY OF PHILA,4.4734621,C,,2015/10/22 00:00:00+00,Library,nf,N,A
-75.1742156774944,40.0058360813836,801,3255 N MARSTON ST,Etting Park Tot Lot,3255 N MARSTON ST,Etting Square,16249E,,694,,A11,A11.2,B3,C36,,,,4150,Neighborhood Park,Y,Owned,Public use,PPR,784245600,CITY OF PHILA,0.30886399,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1728278834964,40.0380439252676,802,131 E CHELTEN AVE,Health Center 9,127-35 E CHELTEN AVE,Health Center 9,14009E,,1137,,A7,A7.1,B1,C20,,1102188,,10427931,Health Center,Y,Owned,HEALTH,HEALTH,784059200,CITY OF PHILA,0.342287,C,,2012/11/14 00:00:00+00,Dept per MDO request,mw,N,A
-75.1682247728328,39.9157057154479,803,1226 MOLLBORE TER,Mollbore Terrace & 12th St Park,1226 MOLLBORE TER,Mollbore Terrace & 12th St,16435E,,283,,A11,A11.2,B3,C31,,,,4304,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,781284000,CITY OF PHILA,0.482167,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1699269527891,39.9290266012747,804,1700 S BROAD ST,DiSilvestro Playground Building,1700 S BROAD ST,The South Philadelphia Health & Literacy Center,,,1395,,A11,A11.3,B1,C49,,,,4132,Recreation Building,Y,Owned,PPR,PPR,782026800,1700 BROAD STREET INC,1.593182,C,Under construction,2015/10/19 00:00:00+00,2015 GSG aerials,nf,N,I
-75.1769095342246,40.0145132866654,805,3257 FOX ST,Garage 233,3257 FOX ST,Garage 233 & Fuel Site 040,25408E,,688,,A15,,B1,C17,,1099040,,1050660,Garage\Maintenance Building,Y,Owned,FLEET,FLEET,884461920,CITY OF PHILA,,M,Same site as Sewer Maintenance HQ #752 don't duplicate acres,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.167258984494,39.9560624422075,806,1601-1645 CHERRY ST,Three Parkway Building,3 BEN FRANKLIN PKWY,Three Parkway Building,,,2978,,A7,,B1,C34,,1501950,,10539456,Multi-Use\Office Building,N,Lessee,DHS,Phila. Municipal Authority,883060510,BEHRINGER HARVARD THREE P,,M,"Occupies 7th, 9th fl. Expires 3/31/2013",2012/10/10 00:00:00+00,DPP Leases and lease abstract,mw,N,A
-75.0273431989671,40.0604155417527,807,2951 WELSH RD,McArdle Recreation Center Playground Equipment,2951 WELSH RD,McArdle Recreation Center,,,2480,,A11,A11.3,B2,C42,,,,10104311,Playground Equipment,Y,Owned,Public use,PPR,786569600,SCHOOL DISTRICT OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.017220153987,40.1181581186756,808,812 HENDRIX ST,Fuel Site 279,812 HENDRIX ST,Fire Engine 58 & Fuel Site 279,25279E,,342,,A15,,B2,C82,,,,10325814,Fuel Pump,Y,Owned,FLEET,FLEET,786186100,CITY OF PHILA,,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-74.99242181868,40.0424623867243,809,9201 N DELAWARE AVE,Pleasanthill Park,9201 N DELAWARE AVE,Fish Hatchery,16501E,,1255,,A11,A11.2,B3,C36,,,0415,4355,Neighborhood Park,Y,Owned,Public use,PPR,786071000,CITY OF PHILA,149.86598205,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.980191697372,40.0521043369736,810,5001 GRANT AVE,Glen Foerd Park,5001 GRANT AVE,Glen Foerd,,,1634,,A11,,B3,C79,,,,10513006,Watershed\Conservation Park,Y,Owned,Public use,PPR,786166200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2565095420871,39.9743414872886,811,6839 LANSDOWNE AVE,Papa Playground Building,,Papa Playground,16667E,,1273,,A11,A11.3,B1,C49,,1368102,,4106,Recreation Building,Y,Owned,PPR,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2464948857044,39.8977500027394,812,8200 LYONS AVE,82nd & Lyons Park Playground Equipment,8200 LYONS AVE,82nd & Lyons Park,16090E,,2960,,A11,A11.3,B2,C42,,,,10600094,Playground Equipment,Y,Owned,Public use,PPR,405181305,REDEVELOPMENT AUTHORITY,,C,,2018/07/13 00:00:00+00,PPR Data,rdq,N,A
-75.239639083753,40.0401656408329,813,5201 UMBRIA ST,Garage 225,5201 UMBRIA ST,Garage 225 & Fuel Site 031,25407E,,1146,,A15,,B1,C17,,1103741,,10495530,Garage\Maintenance Building,Y,Owned,"FLEET, STREETS","FLEET, STREETS",884461880,CITY OF PHILA,14.80025291,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.23389316377,40.0811956608957,814,300 W NORTHWESTERN AVE,Wissahickon Environmental Education Center,9001 LYKENS LN,Wissahickon Valley Park,,,1589,,A11,,B1,C21,,1107783,, 4455,Historic House\Site,Y,Owned,Public use,PPR,784228500,FAIRMOUNT PARK COMM,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2375556646605,39.8780443066849,815,8500 ESSINGTON AVE,PHL - Terminal Building E,8500 ESSINGTON AVE,PHL,42106E,,417,,A1,,B1,C2,,1378639,,10485758,Airport Terminal\Hanger,Y,Owned,PHL,PHL,773300001,CITY OF PHILA,685.49121093,M,,2011/04/14 00:00:00+00,,,N,A
-75.2384267630117,39.9407631034954,816,COBBS CREEK PKWY AND WHITBY AVE,Whitby Avenue Playground,,Whitby Ave Playground,,,1372,,A11,A11.3,B3,C50,D11,,0268,4106,Recreation Center,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2264552358246,39.9834345610611,817,5301 PARKSIDE AVE,Parkside-Evans Recreation Center,,Parkside-Evans Recreation Center,,,1930,,A11,A11.3,B3,C50,D11,,,4440,Recreation Center,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2281737149497,40.0417674052226,818,440-42 PARKER AVE,Kelly Park,440-42 PARKER AVE,Kelly Park,16360E,,758,,A11,A11.2,B3,C36,,,,4249,Neighborhood Park,Y,Owned,Public use,PPR,784354400,CITY OF PHILA,2.78254508,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2207527233781,40.0665298313872,819,8201 WISSAHICKON DR,Rex Avenue Shelter,,Wissahickon Valley Park,,,1573,,A11,,B1,C40,,1222494,, 4455,Pavilion\Shelter,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.218216817527,39.9420223527051,820,4901 KINGSESSING AVE,Library Branch - Kingsessing,4901 KINGSESSING AVE,Library Branch - Kingsessing,52019E,,972,,A8,,B1,C25,,1533627,,4253,Library Branch,Y,Owned,LIBRARY,LIBRARY,783249500,CITY OF PHILA,8.30004596,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.007921320848,40.0736701451856,821,9901 E ROOSEVELT BLVD,Garage 209 - PNE,9901 E ROOSEVELT BLVD,PNE Garage 209,25406E,,330,,A15,,B1,C17,,1361692,,10222899,Garage\Maintenance Building,Y,Owned,"FLEET, PNE",PNE,786462461,CITY OF PHILA /BLDG #8,921.26123046,M,,2012/05/18 00:00:00+00,Dept per MDO request,mw,N,A
-75.0021956783202,40.0515077627328,822,9050 TORRESDALE AVE,Jacobs Playground Batting Cage,9050 TORRESDALE AVE,Jacobs Playground,,,2363,,A11,A11.3,B2,C89,,,,4236,Batting Cage,Y,Owned,Public use,PPR,786537600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-74.9799880522634,40.0523074811306,823,5001 GRANT AVE,Glen Foerd Cottage,5001 GRANT AVE,Glen Foerd,,,1567,,A11,,B1,C21,,1324035,,10513006,Historic House\Site,Y,Owned,PPR,PPR,786166200,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.26001620016,39.9734110209276,824,7401 LANSDOWNE AVE,Rose Playground,,Rose Playground,,,1944,,A11,A11.3,B3,C50,D18,,,4106,Recreation Center,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2516977706427,39.9678032288082,825,6600 VINE ST,Bocce Building,,Cobbs Creek Park & Rec Center,17212E,,995,,A11,A11.3,B1,C49,,1473033,,4106,Recreation Building,Y,Lessor,Bocce Club,PPR,,,,C,Court Pavilion,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2487206012996,39.9582283304833,826,250 S 63RD ST,Cobbs Creek Rec Center Pool Building,12 COBBS CREEK PKWY,Cobbs Creek Park & Rec Center,,,2879,,A11,,B1,C17,,,,4106,Garage\Maintenance Building,Y,Owned,PPR,PPR,783097300,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2432873102333,39.9662344218272,827,231 HORTON ST,Horton Street Play Lot Playground Equipment,231 HORTON ST,Horton Street Play Lot,,,2941,,A11,A11.3,B2,C42,,,,4229,Playground Equipment,Y,Owned,Public use,PPR,341193550,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2253553553203,39.9246089644443,828,2530-32 S ROBINSON ST,62nd & Robinson at Elmwood,2530-32 S ROBINSON ST,62nd & Robinson at Elmwood,16064E,,563,,A11,A11.2,B3,C31,,,,10538918,Breezeway\Island\Managed Open Space,Y,Owned,Public use,PPR,402093810,CITY OF PHILA,0.553685,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1584447929434,39.9543301391604,829,1101 ARCH ST,Police PA Convention Center Sub Station,1101 ARCH ST,Police PA Convention Center Sub Station,,,1723,,A13,A13.2,B1,C44,,1394536,,10400095,Police Sub-Station,N,Lessee,POLICE,PA Convention Center,781005600,PENNSYLVANIA ECONOMIC DEV,,C,Use agreement w/ Convention Center,2012/06/01 00:00:00+00,Dept per MDO request. PICA 2007 sqft,mw,N,A
-75.1503475316248,39.9677374406387,830,843-49 N 8TH ST,Police Forensic Science Center Shed,843-49 N 8TH ST,Police Forensic Science Center,,,3372,,A13,A13.2,B4,C65,,1015688,,10142089,Shed,Y,Owned,POLICE,DPP,781561600,CITY OF PHILADELPHIA,2.23,M,,2015/11/16 00:00:00+00,2015 Aerial Imagery,nf,N,A
-75.2182157240719,40.0367279940481,831,6247 RIDGE AVE,Library Branch - Roxborough,6247 RIDGE AVE,Library Branch - Roxborough,52035E,,862,,A8,,B1,C25,,1102845,,10476523,Library Branch,Y,Owned,LIBRARY,LIBRARY,784378100,CITY OF PHILA,0.23168,C,,2012/05/15 00:00:00+00,Dept per MDO request,mw,N,A
-75.2203552691158,40.0682444897626,832,FORBIDDEN DR NEAR REX AVE,Tedyuscung,,Wissahickon Park,,,3173,,A11,,B4,C64,,,, 4455,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2092014593225,39.9791744910231,833,4201 AVE OF THE REP AVE,Milatades,4201 AVE OF THE REP AVE,Memorial Hall,,,3340,,A11,,B4,C64,,1534015,,4440,Statue\Monument,Y,Lessor,Please Touch Museum,Please Touch Museum,783172370,PLEASE TOUCH MUSEUM,12.7442149,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2085229614167,39.9899447707645,834,4101 MONTGOMERY DR,Car Barn Compound Offices,,West Fairmount Park,,,1497,,A11,,B1,C34,,1517221,,4440,Multi-Use\Office Building,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.2066089420315,39.9772691278442,835,NORTH CONCOURSE DR,General George B. McClellan,,West Fairmount Park,,,3261,,A11,,B4,C64,,,,4440,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.2029858742527,39.9896401342247,836,WEST RIVER DR,John Boelsen House 2,,John Boelsen House,17007E,,1028,,A11,,B1,C21,,1221363,,4440,Historic House\Site,Y,Owned,PPR,PPR,,,,C,,2011/07/17 00:00:00+00,,,N,A
-75.2008430766416,40.0754660416682,837,209-99 E HARTWELL LN,Water Tower Recreation Center Building,209-99 E HARTWELL LN,Water Tower Recreation Center,16611E,,729,,A11,A11.3,B1,C49,,1108456,,4430,Recreation Building,Y,Owned,PPR,PPR,784187600,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1979886935533,39.9472896878848,838,321 UNIVERSITY AVE,Medical Examiner Office / Air Mangement / Environmental Health Labs,501 UNIVERSITY AVE,Medical Examiners Office / Spelman Building,14120E,,133,Incl Air Mangt and Env Health Serv,A7,,B1,C24,D10,1417181,,10286705,Multi-Use\Office Building,Y,Owned,HEALTH,HEALTH,783532000,CITY OF PHILA,4.5999999,M,PIDC sqft per A. Davis 4/17/12,2012/05/16 00:00:00+00,Dept per MDO request per MDO request,mw,N,A
-75.1913767506526,39.9743569269867,839,KELLY DR,Preacher,,East Fairmount Park,,,3304,,A11,,B4,C64,,,,4145,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1901306624432,39.9802827966521,840,3300 RESERVOIR DR,33rd & Oxford Driving Range,,East Fairmount Park,17204E ,,1802,,A11,A11.3,B3,C13,,,,4145,Golf Driving Range,Y,Owned,Public use,PPR,,,,C,,2016/08/11 00:00:00+00,PPR Data,nf,N,A
-75.1872699400837,40.0320033568166,841,LINCOLN DR AND HARVEY ST,Henry Howard Houston Memorial,,Wissahickon Park,,,3191,,A11,,B4,C64,,,, 4455,Statue\Monument,Y,Owned,Public use,PPR,,,,C,,2015/10/22 00:00:00+00,PPR Data,nf,N,A
-75.1875008891322,39.9731935272212,842,801 LEMON HILL DR,Lemon Hill Playground Equipment,,Lemon Hill Playground (East Fairmount Park),,,2951,,A11,A11.3,B2,C42,,,,4145,Playground Equipment,Y,Owned,Public use,PPR,,,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1646219289309,39.9532754104934,843,1400 JOHN F KENNEDY BLVD,LOVE,1400 JOHN F KENNEDY BLVD,Dilworth Park,,,3211,,A11,,B4,C64,,,,10480565,Statue\Monument,Y,Owned,Public use,PPR,782273800,CITY OF PHILADELPHIA,2.366556,C,,2016/02/24 00:00:00+00,PPR Data,nf,N,A
-75.162432797802,39.974492926595,844,1608 MASTER ST,Ingersoll Park,1300 N 16TH ST,Ingersoll Park,16697E,,3104,,A11,A11.2,B3,C36,,,,10421865,Neighborhood Park,Y,Owned,PPR,PPR,,CITY OF PHILADELPHIA,1.276377,C,"Made up of multiple OPA parcels, no BRT # on largest parcel",2015/09/27 00:00:00+00,PPR Data,nf,N,A
-75.1564889488583,40.0427505465945,845,2109 W CHEW AVE,Belfield Recreation Center,2109 W CHEW AVE,Belfield Recreation Center,,,1815,,A11,A11.3,B3,C50,D18,,,4055,Recreation Center,Y,Owned,Public use,PPR,785100600,CITY OF PHILA,4.1394062,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
-75.1211538026223,40.0005529533172,846,400-64 E ONTARIO ST,Mcveigh Recreation Center Playground Equipment,400-64 E ONTARIO ST,Mcveigh Recreation Center,,,2492,,A11,A11.3,B2,C42,,,,4299,Playground Equipment,Y,Owned,Public use,PPR,786349700,CITY OF PHILA,,C,,2012/08/28 00:00:00+00,PPR Data,vm,N,A
